[Log] stdout/stderr -> logs\20260603_141704\main_tracking_v9_20260603_141704.log
[FieldLog] enabled: C:\Users\cv1124\dym\gimbal\logs\20260603_141704
[Config] DEVICE_HEADING_DEG=180.00 (map north=0, east=90, south=180)
[Config] UI_REAL_LASER_ONLY=True
[GPS] Thread started, periodic UI updates enabled on COM12@115200, fix_timeout=5s, ui_interval=10.0s
[Init] Connecting to Gimbal at COM14...
[GT06Z] Driver Ready on COM14.
[Adapter] GT06Z 云台已连接: COM14
[GPS] GGA fix_quality=1, num_sats=19, hdop=0.7, lat=30.408095887833333, lon=104.08865681266667
[LaserThread] 激光读取线程已启动
[Init] Real laser enabled on COM13
[Init] UI distance priority: laser -> mono; UDP distance disabled
[Laser] start_measurement mode=continuous
[Init] Queue gimbal initial posture: Az=59.30°, El=0.00°
[GimbalThread] 控制线程已启动
[Net] Listening RK3588 on 8888...
=== System V9.0 (Predictive Tracking & Scheduling) Running ===
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=, meas=0, tracks=0, valid=0, master=None
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.01s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.41s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.32s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.01s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=7
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408086593833332, lon=104.08863371983334
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.25s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.42s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.00s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.39s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.18s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=7
[GPS] GGA fix_quality=1, num_sats=23, hdop=0.7, lat=30.408086867333335, lon=104.08863305333334
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.08s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.24s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.24s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.34s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.26s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.18s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.45s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.84s, meas=1, tracks=1, valid=1, master=7
[GPS] GGA fix_quality=1, num_sats=22, hdop=0.7, lat=30.408087039833333, lon=104.088631553
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.85s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.85s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.81s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.71s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.71s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.12s, meas=1, tracks=1, valid=1, master=7
[LIVE] udp=7.0/s, objs=8.0/s, last_udp=0.03s, meas=2, tracks=3, valid=1, master=7
[LIVE] udp=3.0/s, objs=4.0/s, last_udp=0.04s, meas=1, tracks=3, valid=0, master=7
[LIVE] udp=3.0/s, objs=4.0/s, last_udp=0.20s, meas=1, tracks=3, valid=1, master=7
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.03s, meas=1, tracks=3, valid=1, master=7
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.4080869405, lon=104.088630906
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.16s, meas=1, tracks=3, valid=1, master=7
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.24s, meas=1, tracks=3, valid=1, master=7
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.10s, meas=2, tracks=5, valid=0, master=7
[LIVE] udp=9.0/s, objs=9.0/s, last_udp=0.05s, meas=2, tracks=7, valid=1, master=7
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.05s, meas=1, tracks=7, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.10s, meas=1, tracks=7, valid=1, master=7
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.15s, meas=1, tracks=7, valid=1, master=7
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.21s, meas=1, tracks=7, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.11s, meas=1, tracks=7, valid=1, master=7
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.15s, meas=1, tracks=7, valid=1, master=7
[GPS] GGA fix_quality=1, num_sats=23, hdop=0.7, lat=30.4080857155, lon=104.08863246116667
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.21s, meas=1, tracks=6, valid=1, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.98s, meas=1, tracks=6, valid=1, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.51s, meas=1, tracks=5, valid=0, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.56s, meas=1, tracks=5, valid=0, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.57s, meas=1, tracks=5, valid=0, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.57s, meas=1, tracks=5, valid=0, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.13s, meas=1, tracks=5, valid=0, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.57s, meas=1, tracks=2, valid=1, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.46s, meas=1, tracks=2, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.47s, meas=1, tracks=2, valid=1, master=7
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408081648833335, lon=104.0886351045
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.47s, meas=1, tracks=2, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.47s, meas=1, tracks=2, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=4.47s, meas=1, tracks=2, valid=1, master=7
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.39s, meas=1, tracks=2, valid=0, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.52s, meas=1, tracks=2, valid=1, master=15
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.15s, meas=1, tracks=2, valid=1, master=7
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.14s, meas=1, tracks=3, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.15s, meas=1, tracks=3, valid=1, master=7
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.15s, meas=1, tracks=3, valid=1, master=7
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.12s, meas=1, tracks=4, valid=0, master=7
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408081600333333, lon=104.08863327316666
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.02s, meas=1, tracks=4, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.05s, meas=1, tracks=4, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.01s, meas=1, tracks=4, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.02s, meas=1, tracks=4, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.01s, meas=1, tracks=4, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=4, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.01s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.27s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.15s, meas=1, tracks=2, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.15s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408081593666665, lon=104.0886328315
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.12s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.22s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.15s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=23, hdop=0.6, lat=30.408081206833334, lon=104.08863245
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.20s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.20s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.21s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.21s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=4.21s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.15s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.29s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.25s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408081896833334, lon=104.08863174483334
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.28s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.86s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.30s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408082748666665, lon=104.0886305545
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.31s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.34s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.26s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.10s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.29s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408082951166666, lon=104.08862987366666
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.18s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.26s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.14s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.13s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.31s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=25, hdop=0.6, lat=30.4080829895, lon=104.08863005616666
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.12s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.00s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.14s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.08s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.23s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.40808289, lon=104.08863057783333
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.20s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.00s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.07s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=22, hdop=0.7, lat=30.408082359333335, lon=104.08863104216667
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.08s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.10s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.24s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=8.0/s, last_udp=0.25s, meas=2, tracks=2, valid=2, master=20
[LIVE] udp=2.0/s, objs=4.0/s, last_udp=0.11s, meas=2, tracks=2, valid=2, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.04s, meas=1, tracks=2, valid=1, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.11s, meas=1, tracks=2, valid=1, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.24s, meas=1, tracks=2, valid=1, master=21
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.408081711666668, lon=104.08863002566666
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.01s, meas=1, tracks=2, valid=1, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.46s, meas=1, tracks=2, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.72s, meas=2, tracks=3, valid=1, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.73s, meas=2, tracks=3, valid=1, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.12s, meas=1, tracks=4, valid=0, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.67s, meas=1, tracks=4, valid=1, master=23
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.68s, meas=1, tracks=5, valid=0, master=23
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.68s, meas=1, tracks=5, valid=0, master=23
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.18s, meas=1, tracks=6, valid=0, master=23
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.06s, meas=2, tracks=6, valid=1, master=21
[GPS] GGA fix_quality=1, num_sats=25, hdop=0.6, lat=30.408081464333332, lon=104.08862987466667
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.85s, meas=2, tracks=7, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.07s, meas=1, tracks=8, valid=0, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.40s, meas=1, tracks=8, valid=1, master=22
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.15s, meas=1, tracks=8, valid=0, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.59s, meas=1, tracks=8, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.07s, meas=1, tracks=8, valid=1, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.35s, meas=1, tracks=8, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.14s, meas=1, tracks=7, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.16s, meas=1, tracks=6, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.12s, meas=1, tracks=6, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.7, lat=30.408081531166665, lon=104.08862956666667
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.00s, meas=1, tracks=6, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.06s, meas=1, tracks=5, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.31s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.24s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.15s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.10s, meas=1, tracks=2, valid=1, master=20
[LIVE] udp=8.0/s, objs=8.0/s, last_udp=0.12s, meas=2, tracks=3, valid=1, master=20
[LIVE] udp=8.0/s, objs=8.0/s, last_udp=0.06s, meas=2, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.18s, meas=1, tracks=3, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.6, lat=30.4080817825, lon=104.08862989166667
[LIVE] udp=7.0/s, objs=7.0/s, last_udp=0.04s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.26s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.01s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.03s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.00s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.05s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.31s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.20s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.04s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.30s, meas=1, tracks=3, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=23, hdop=0.7, lat=30.408081885666668, lon=104.08863024433333
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.01s, meas=1, tracks=2, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.33s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.33s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.14s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.14s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.15s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.12s, meas=1, tracks=3, valid=0, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.01s, meas=2, tracks=3, valid=0, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.27s, meas=1, tracks=3, valid=1, master=30
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.7, lat=30.408082060166667, lon=104.0886307125
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.11s, meas=1, tracks=3, valid=1, master=30
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.11s, meas=1, tracks=3, valid=1, master=30
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.12s, meas=1, tracks=3, valid=1, master=30
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.12s, meas=1, tracks=3, valid=1, master=30
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=4.12s, meas=1, tracks=3, valid=1, master=30
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.09s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.10s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.10s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.10s, meas=1, tracks=3, valid=1, master=20
[LIVE] udp=6.0/s, objs=6.0/s, last_udp=0.06s, meas=1, tracks=2, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.7, lat=30.408082066333332, lon=104.08863120183334
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.18s, meas=1, tracks=2, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.19s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.00s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.37s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.37s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.20s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.17s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.43s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=5.0/s, objs=5.0/s, last_udp=0.25s, meas=1, tracks=1, valid=1, master=20
[GPS] GGA fix_quality=1, num_sats=24, hdop=0.7, lat=30.408082024166667, lon=104.08863188733334
[LIVE] udp=4.0/s, objs=4.0/s, last_udp=0.22s, meas=1, tracks=1, valid=1, master=20
